Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1HVCTkwQwbYQvNjiv4Os8d,"What A Wonderful World","From Gas to Solid / you are my friend","Soap&Skin",2018-10-26,144000,41,false,69oh5k00ex7bpgk11ozuiftdn,2025-01-28T11:05:17Z,"","Play It Again Sam",0.381,0.893,9,-6.931,1,0.0813,0.000331,0.513,0.287,0.439,133.314,4
spotify:track:4ibp6qBxLouRWpn7wqvT1e,"Puzzle Dust","Cojum Dip","Cojum Dip",2019-11-27,366172,25,false,69oh5k00ex7bpgk11ozuiftdn,2025-01-28T11:05:24Z,"","1166557 Records DK",0.441,0.736,2,-7.192,1,0.0683,0.00054,0.00034,0.216,0.243,126.287,4
spotify:track:1Xzjj6999I5Z96mnyIdAjT,"Reverse Mullet","Cojum Dip","Cojum Dip",2019-11-27,278001,27,false,69oh5k00ex7bpgk11ozuiftdn,2025-01-28T11:05:28Z,"","1166557 Records DK",0.317,0.887,0,-4.525,1,0.0472,0.000449,0.00000923,0.363,0.544,174.009,4
spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,"Scotty Doesn't Know","Left for Dead","Lustra",2006,175200,75,false,69oh5k00ex7bpgk11ozuiftdn,2025-01-28T11:05:32Z,"","XOFF Records",0.579,0.92,9,-5.101,0,0.0569,0.000491,0,0.0646,0.85,166.05,4
spotify:track:6pXE3z4MSIBOtt530tY6pz,"Burocracia","La Fantástica Máquina Mágica","BigMandrake",2012,252146,10,false,69oh5k00ex7bpgk11ozuiftdn,2025-01-31T01:56:35Z,"ska,pop rock","Independent",0.659,0.702,9,-9.415,0,0.0554,0.125,0.00000332,0.0755,0.921,128.686,4
spotify:track:09vhZiqDgW4zhbjU47HzWJ,"A ti","Grandes Exitos","Joe Dassin",2000-05-10,165200,46,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T16:59:56Z,"chanson,variété française,french pop","Versailles",0.41,0.324,3,-7.297,1,0.0454,0.933,0.0203,0.11,0.386,66.549,3
spotify:track:6sGfYOW9RUwGDm9xlrzutp,"El Día Que Me Quieras","El Album De Oro De Carlos Gardel","Carlos Gardel",1931-01-01,201693,49,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T16:59:59Z,"tango,bolero,candombe","EMI Argentina",0.373,0.264,8,-7.393,0,0.0571,0.969,0.00869,0.296,0.435,63.924,4
spotify:track:4UOt0ObZ4Oqi7LSU1Gzzkq,"Por Una Cabeza","Los Exitos De Sus Peliculas","Carlos Gardel",1974-01-01,153120,51,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T17:00:07Z,"tango,bolero,candombe","EMI Argentina",0.545,0.59,9,-7.257,0,0.0813,0.599,0,0.0916,0.583,100.835,3
spotify:track:7Bewui7KtaMzROeteRitRz,"Mediterraneo","Mediterráneo","Joan Manuel Serrat",1971,205196,59,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T17:00:11Z,"trova,nueva trova,singer-songwriter","Ariola",0.476,0.482,2,-9.296,1,0.058,0.519,0,0.109,0.568,156.07,3
spotify:track:6ghPrNLLqkZwIQvIwl7hZI,"Se Que Bebo, Se Que Fumo","Serie Platino","Nicola Di Bari",1995-12-06,238933,44,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T17:00:15Z,"","RCA Records Label",0.606,0.546,10,-12.511,0,0.0538,0.534,0,0.092,0.601,101.874,4
spotify:track:4MwH1lQUZyLPrHd2ViDs9P,"La Estrella de David","Alma Romantica","Juan Bau",1996-01-31,175333,3,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-02T17:00:27Z,"","Divucsa",0.71,0.785,2,-5.048,1,0.0824,0.00134,0.0235,0.234,0.685,160.041,4
spotify:track:1J7zkJKLpHYwSgpcz8jBwq,"EL PEOR","EL PEOR","Cami",2022-03-17,114000,45,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-06T22:19:58Z,"latin pop","Universal Music Chile",0.442,0.536,9,-7.33,0,0.039,0.731,0,0.196,0.552,103.907,4
spotify:track:3ZHvX5x5hnrT6euJeKEEq3,"They're Only Human","They're Only Human","Annapantsu;Caleb Hyles",2021-10-13,161029,52,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-06T22:34:41Z,"","annapantsu music",0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!","Good Luck, Babe!","Chappell Roan",2024-04-05,218423,90,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-06T22:41:26Z,"","Chappell Roan PS/ Island",0.825,0.644,6,-3.24,0,0.33,0.0905,0,0.0795,0.622,93.292,4
spotify:track:1eTaznNW4Xxtx9za2SMTXB,"DENIAL IS A RIVER","Alligator Bites Never Heal","Doechii",2024-08-30,159586,78,true,69oh5k00ex7bpgk11ozuiftdn,2025-02-24T03:57:32Z,"","Top Dawg Entertainment/Capitol Records",0.518,0.843,2,-7.361,1,0.0544,0.00136,0.0119,0.132,0.249,143.903,4
spotify:track:1Pbs2eCcX9p2onaAvMYvhk,"Bodys","Twin Fantasy","Car Seat Headrest",2018-02-16,406934,57,false,69oh5k00ex7bpgk11ozuiftdn,2025-02-24T04:26:06Z,"midwest emo,indie rock","Matador",0.469,0.875,10,-4.194,1,0.0735,0.00694,0.00000332,0.346,0.112,89.75,4
spotify:track:0sJqAfEhbpwqeqMwcVp8XO,"Stronger than You","Stronger than You","ROYALE5",2024-06-24,216305,16,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:32:36Z,"","Screenwave Media",0.371,0.65,10,-3.773,0,0.0325,0,0.002,0.123,0.123,159.987,4
spotify:track:2QWdvo8HF5WAWrofiQhuWh,"4.5.A.C.P","The Manson Family Murder Tapes","Gezebelle Gaburgably",2020-07-25,115957,8,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:32:43Z,"egg punk","The Manson Family Murder Cult",0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4
spotify:track:5QLHGv0DfpeXLNFo7SFEy1,"1979 - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)","The Smashing Pumpkins",1995,266200,80,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:32:51Z,"alternative rock,rock","Virgin Records",0.646,0.868,0,-4.743,1,0.08,0.555,0,0.324,0.724,112.089,4
spotify:track:2hIMzQcZhhmfzElVfbr1xb,"It Just Works","It Just Works","The Chalkeaters",2019-06-11,279196,48,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:32:59Z,"","The Chalkeaters",0.774,0.684,1,-2.946,1,0.0734,0.0242,0,0.0769,0.611,105.007,4
spotify:track:0M3j65N63vJMzvFgif2R5R,"Baszok Rátok","SISTAHOOD","Sisi;Krúbi",2023-11-24,210020,48,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:03Z,"","Escape Plan Recordings",0.609,0.758,0,-4.885,0,0.0525,0.139,0.00000538,0.11,0.236,124.949,4
spotify:track:53IRnAWx13PYmoVYtemUBS,"Femininomenon","The Rise and Fall of a Midwest Princess","Chappell Roan",2023-09-22,219710,75,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:18Z,"","Chappell Roan PS/ Island",0.756,0.541,7,-9.696,1,0.32,0.108,0.000137,0.207,0.596,179.936,4
spotify:track:4cZXNn1VYZw6WKhD8fVxxe,"CANDLEBURN - Dorm Demo","CANDLEBURN (Dorm Demo)","Rabbitology",2023-01-26,191166,48,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:26Z,"","Nettwerk Music Group",0.423,0.332,6,-10.761,1,0.0288,0.474,0,0.0993,0.5,93.958,4
spotify:track:4GuZMzKXJSoWhwHUqRa0fm,"Numbers","Numbers","TEMPOREX",2017-05-16,127972,41,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:39Z,"bedroom pop","NBI",0.55,0.795,9,-10.423,1,0.0347,0.00109,0.0856,0.103,0.617,122.447,4
spotify:track:3wByUjupfz8iTROjmeJdt3,"Bad Attitude","The House Of Blue Light","Deep Purple",1987,286733,39,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:49Z,"hard rock,classic rock,rock","Island Mercury",0.617,0.493,4,-8.251,0,0.0573,0.636,0,0.0798,0.522,111.783,4
spotify:track:0fozfyWaBT7t87BGeFkKnv,"Bum Biddy (with Alison Krauss, Lainie Kazan, Rob Schneider, Jon Lovitz, John Farley, Chance Langton & Jason Housman feat. Singing Townspeople)","Eight Crazy Nights (Original Movie Soundtrack)","Adam Sandler;Eight Crazy Nights Cast;Singing Townspeople;Alison Krauss;Lainie Kazan;Rob Schneider;Jon Lovitz;John Farley;Chance Langton;Jason Housman",2002-11-27,246000,46,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:33:56Z,"comedy,bluegrass,christian bluegrass,country christian,americana,spoken word","Columbia/Legacy",0.44,0.0353,6,-20.858,1,0.0522,0.99,0.00312,0.108,0.362,181.988,4
spotify:track:1yycinn2WICj4UKGQ9xPjD,"太陽さん","マホロボシヤ","Ichiko Aoba",2016-10-19,144653,54,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:34:03Z,"japanese indie,shibuya-kei","Speedstar",0.51,0.845,9,-5.073,0,0.0725,0.0429,0.00192,0.964,0.856,100.984,4
spotify:track:4RbKBuzAMn0e3dNpxH5Fql,"Americano","Vavoom","The Brian Setzer Orchestra",2000-01-01,181066,40,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-04T13:34:10Z,"rockabilly,swing music,big band,christmas,boogie-woogie","Interscope",0.584,0.29,9,-16.681,0,0.0872,0.792,0.0119,0.0648,0.714,169.179,3
spotify:track:63WOe6J2fcAwewkiLQVlwF,"Fatalidad","El Mítico Julio Jaramillo","Julio Jaramillo",1955-11-15,184200,45,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-10T03:19:19Z,"bolero,popular colombian music,ranchera","Universal Digital Enterprises",0.74,0.908,0,-3.359,1,0.0481,0.00623,0.0228,0.138,0.964,134.05,4
spotify:track:02b35qI48b1RWhsFNKCb1Y,"check","check","bbno$",2025-02-10,122037,67,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-13T22:04:01Z,"","bbno$$",0.862,0.878,1,-5.175,1,0.0805,0.00768,0.0000163,0.331,0.883,128.059,4
spotify:track:6DRZmJa38MaMNthwG3fCBD,"two","two","bbno$",2024-10-04,135212,70,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-13T22:04:08Z,"","bbno$$",0.821,0.945,9,-4.143,1,0.142,0.000927,0.00301,0.288,0.63,142.049,4
spotify:track:2fy2HfwP9GG0ejirtD0a2H,"antidepressants","antidepressants","bbno$",2025-02-28,118608,0,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-13T22:04:13Z,"","bbno$",0.745,0.871,11,-6.857,0,0.23,0.0951,0,0.336,0.59,103.976,4
spotify:track:02SuzyI9mS2W1fUrA3NBoQ,"Puss in Boots vs The Cat in the Hat","Puss in Boots vs The Cat in the Hat","Eddiefrb;Keyblade;The Stupendium",2025-01-17,211322,39,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-14T15:26:53Z,"anime rap","Redhead Records",0.572,0.647,11,-3.867,0,0.0353,0.0116,0.00369,0.574,0.663,94.127,4
spotify:track:6E7wqplViIGfBHyoVDj4yW,"I Like You Best","I Like You Best","Ella Red",2024-06-28,163258,66,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-14T15:26:57Z,"","Nettwerk Music Group",0.623,0.661,9,-7,1,0.1,0.0212,0.000229,0.267,0.63,151.97,4
spotify:track:37adYGaYaAWTGhBaOzX4Fh,"Take A Slice","How To Be A Human Being","Glass Animals",2016-08-26,229717,76,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-14T15:27:10Z,"","Wolf Tone",0.386,0.583,9,-5.216,1,0.0374,0.235,0.896,0.112,0.372,159.939,4
spotify:track:0sMra9TqwOskuvn4eR11n3,"Тоска","Этажи","Molchat Doma",2018-09-07,189003,65,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-17T01:10:49Z,"post-punk,darkwave,cold wave,gothic rock","Sacred Bones Records",0.505,0.751,2,-4.139,1,0.0411,0.628,0.889,0.0813,0.388,129.915,4
spotify:track:4nvsRb9ypaqqDXcZxjn6ba,"Клетка","Этажи","Molchat Doma",2018-09-07,283485,64,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-17T01:10:54Z,"post-punk,darkwave,cold wave,gothic rock","Sacred Bones Records",0.412,0.528,11,-9.662,0,0.0391,0.413,0.889,0.11,0.828,160.055,3
spotify:track:2gLAml7HPysxActxHTqdLq,"Люди Надоели","С крыш наших домов","Molchat Doma",2017-04-24,178860,57,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-17T01:10:58Z,"post-punk,darkwave,cold wave,gothic rock","Sacred Bones Records",0.655,0.614,0,-10.022,1,0.0296,0.000564,0.815,0.0345,0.598,150.254,4
spotify:track:4QqlAslC846a1FIHHRqFvt,"Ответа Нет / Otveta Net","Monument","Molchat Doma",2020-11-13,242966,51,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-17T01:11:04Z,"post-punk,darkwave,cold wave,gothic rock","Sacred Bones Records",0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,4
spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,"I Hate Everything About You","Three Days Grace (Expanded Edition)","Three Days Grace",2003-07-22,231480,74,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-17T12:03:16Z,"post-grunge,rock","Jive",0.768,0.676,1,-3.277,0,0.0633,0.00062,0,0.0965,0.801,142.063,4
spotify:track:7oJ3Nb3LIY1ond1fHF3xio,"MAMMAMIA","RUSH!","Måneskin",2023-01-20,186809,68,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-18T22:37:32Z,"","Epic",0.613,0.728,9,-8.291,0,0.0511,0.0461,0.00000517,0.073,0.522,130.019,4
spotify:track:1XHqoZrEL3asHts0rKgHTI,"Трава у дома (2007)","Избранное и неизданное № 1","Сергей Скачков (экс: Земляне)",2016-05-23,323422,19,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-23T15:27:09Z,"","НП.ЦДЮТ ЗЕМЛЯНЕ",0.285,0.803,9,-7.891,1,0.0693,0.104,0.0000592,0.103,0.278,159.82,4
spotify:track:13jdaWLIptrlaN9vrPXOxB,"Microwave","Worst Album Ever","Ricky Jamaraz",2023-08-18,189173,45,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-25T13:52:47Z,"","sad lonely bedroom records",0.372,0.936,0,-5.786,0,0.0798,0.000246,0.0000132,0.69,0.637,196.243,4
spotify:track:2EIuXYmjmbw301hj9zaxmx,"Stronger Than You - Chara Version","Stronger Than You Trilogy","XanduIsBored",2017-05-03,178248,50,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:54:32Z,"","XanduIsBored Productions",0.579,0.536,8,-12.32,1,0.03,0.614,0,0.344,0.839,98.017,4
spotify:track:0reIDvKburiSCT3faRWm2n,"Stronger Than You (Sans Parody)","Stronger Than You (Sans Parody) - Single","Djsmell",2016-01-07,174053,51,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:54:40Z,"","djsmell",0.4,0.857,1,-2.168,0,0.0813,0.00851,0.0061,0.273,0.673,199.957,4
spotify:track:3EkdRCi9o0ooRIPXaVUw6I,"Wonderland","Wonderland","ROYALE5;OR3O",2025-03-07,211441,31,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:03Z,"electro swing","756689 Records DK",0.29,0.48,5,-6.583,1,0.0296,0.116,0.00000303,0.626,0.382,112.62,4
spotify:track:2Guz1b911CbpG8L92cnglI,"Your Guardian Angel","Don't You Fake It","The Red Jumpsuit Apparatus",2006-01-01,229234,67,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:23Z,"pop punk,emo","Virgin Records",0.582,0.521,0,-6.516,0,0.0428,0.679,0,0.113,0.397,130.013,4
spotify:track:2MfEPa673rIPzBUdwfqd0P,"The Challenge","EPIC: The Ithaca Saga (Official Concept Album)","Jorge Rivera-Herrans;Anna Lea;Cast of EPIC: The Musical",2024-12-25,201938,70,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:30Z,"musicals","Winion Entertainment LLC",0.511,0.525,5,-7.152,1,0.0427,0.674,0.0000168,0.112,0.339,128.095,4
spotify:track:1HOhw9h6IpSVpFPS6OzUu4,"Oh Ana","Touch Up","Mother Mother",2007-05-08,197080,68,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:37Z,"","Last Gang",0.397,0.505,11,-6.163,1,0.052,0.513,0,0.115,0.294,158.431,3
spotify:track:0xTEdxlEr2p2e4XWclSmfI,"Hickey","Hickey","Nik Salah",2024-12-18,227923,30,true,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:42Z,"","niksalad",0.609,0.729,4,-6.335,1,0.032,0.136,0,0.157,0.681,139.038,3
spotify:track:5g438GeSRCCZ99w9oWFSG6,"The House with No Doorbell","The House With No Doorbell","McCafferty",2019-10-20,216333,51,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:55:55Z,"midwest emo,folk punk","Hartkop Records",0.751,0.815,6,-5.312,0,0.28,0.444,0,0.353,0.785,90.01,4
spotify:track:25wSBOvczKcXklW0Iub1CE,"You're Welcome","Heathers the Musical (Original West End Cast Recording)","Carrie Hope Fletcher;Christopher Chung;Dominic Andersen;Original West End Cast of Heathers",2019-03-01,187653,59,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:56:03Z,"musicals","Ghostlight Records",0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4
spotify:track:5TTGoX70AFrTvuEtqHK37S,"No. 1 Party Anthem","AM","Arctic Monkeys",2013-09-09,243131,87,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-26T02:56:10Z,"indie,garage rock","Domino Recording Co",0.513,0.286,2,-9.187,1,0.0293,0.455,0.000121,0.148,0.134,129.647,4
spotify:track:5DFGoo5BDEWTFGKjzVG20B,"waiting room x fix you","waiting room x fix you","get lost stranger",2024-12-20,393962,1,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-31T17:33:57Z,"","8479524 Records DK",0.541,0.779,5,-4.116,1,0.048,0.211,0.000758,0.131,0.651,143.081,4
spotify:track:7DqmCKTWlsOjMVidHPKudG,"No Te Fumes Mi Mariguana","La Trenza (Deluxe)","Mon Laferte",2017-11-10,270160,28,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-31T17:34:08Z,"latin alternative","Universal Music Mexico",0.426,0.257,7,-15.88,1,0.044,0.939,0.0000202,0.109,0.423,112.243,4
spotify:track:7fss5WF5vuXRHvMsYRQXQH,"Темная ночь","Русское наследие","Mark Bernes",2022-08-25,175480,66,false,69oh5k00ex7bpgk11ozuiftdn,2025-03-31T17:44:54Z,"","Digital Project",0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,4
spotify:track:2UREu1Y8CO4jXkbvqAtP7g,"Monster","Awake","Skillet",2009-08-21,178013,83,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-02T03:10:40Z,"christian rock,christian alternative rock,christian","Atlantic Records",0.755,0.181,4,-16.616,0,0.137,0.885,0.00000154,0.127,0.422,125.143,4
spotify:track:57scbUX9utATbRFaYUWOnE,"Monster (feat. Olivia Olson & Half Shy)","Adventure Time: Distant Lands - Obsidian (Original Soundtrack) [Deluxe Edition]","Adventure Time;Half Shy;Olivia Olson",2020-12-04,99015,59,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-02T03:10:45Z,"","Cartoon Network / WaterTower Music",0.643,0.199,0,-12.19,1,0.0581,0.869,0,0.106,0.386,46.572,4
spotify:track:2eqzI3kGqPk93vz8RkASfA,"It's Over Isn't It (feat. Deedee Magno Hall)","Steven Universe, Vol. 1 (Original Soundtrack)","Steven Universe;Deedee Magno Hall",2017-06-02,138006,64,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-02T03:10:50Z,"","Cartoon Network / WaterTower Music",0.497,0.252,1,-15.606,1,0.145,0.583,0.00000199,0.346,0.323,74.209,4
spotify:track:5efZeyjJJbOuOG8lez0FSr,"How Did You Get So Good?","D'LOURDES","D'Lourdes",2022-05-07,271600,28,true,69oh5k00ex7bpgk11ozuiftdn,2025-04-13T19:40:29Z,"","48 Hours Entertainment",0.789,0.899,10,-4.652,0,0.0523,0.0179,0.000139,0.114,0.509,115.955,4
spotify:track:5oOZGQnZZToIHI55lw2E97,"JOYRIDE.","JOYRIDE.","Kesha",2024-07-04,150000,61,true,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:30:06Z,"","Kesha Records",0.499,0.798,4,-6.578,0,0.189,0.225,0.0000596,0.334,0.272,119.991,4
spotify:track:3TEpi5LBMBP74UaC4xmkns,"dead2me","PRETTY EVIL","Ellise",2025-03-28,164000,37,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:30:36Z,"","Hell Bent LLC",0.534,0.759,7,-4.781,1,0.0469,0.0624,0.00484,0.104,0.574,150.976,4
spotify:track:1nquycJ4zLhrT23rwtH5Wj,"Vía Láctea","Memo Rex Commander y el Corazón Atómico de la Vía Láctea","Zoé",2006-07-12,248133,69,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:30:45Z,"rock en español,mexican rock,mexican indie,latin alternative,latin indie,latin rock","OCESA Seitrack",0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3
spotify:track:51Grh1RyUDcMBbpuyUIUHI,"rises the moon","recently","Liana Flores",2019-04-10,161929,82,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:30:51Z,"","liana flores",0.419,0.95,0,-1.136,0,0.0613,0.253,0.0868,0.115,0.698,142.981,4
spotify:track:06rEGZgpyo6IbcIvm9pDBX,"月下の夜想曲「Gekka no Yasoukyoku」","マリスミゼル「MALICE MIZER」(Cover Album)","HIKAYA",2022-12-24,197683,47,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:32:03Z,"visual kei","HIKAYA",0.287,0.924,2,-7.702,0,0.0512,0.0016,0.00179,0.377,0.461,196.19,4
spotify:track:2y7QsNl3ZEm4DI6ACFxRMV,"Porque Te Vas...","Ángeles Caídos","Attaque 77",1993-08-03,174800,50,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-16T21:32:20Z,"argentine rock,latin rock,rock en español","RCA Records Label",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4
spotify:track:20I8RduZC2PWMWTDCZuuAN,"Take Me Out","Franz Ferdinand","Franz Ferdinand",2004-02-16,237026,84,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-18T05:23:45Z,"indie rock","Domino Recording Co",0.674,0.778,2,-4.883,1,0.323,0.487,0,0.458,0.436,112.167,4
spotify:track:2cKEla5yiK5J6XVeMv9nEo,"Puppeteer","EPIC: The Circe Saga (Official Concept Album)","Jorge Rivera-Herrans;Armando Julián;Talya Sindel;Cast of EPIC: The Musical",2024-02-14,249702,69,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T01:38:14Z,"musicals","Winion Entertainment LLC",0.74,0.642,7,-5.548,0,0.115,0.548,0,0.114,0.528,97.999,4
spotify:track:1P6qJ2YZjVlsxO8JMiYUqw,"Wouldn't You Like","EPIC: The Circe Saga (Official Concept Album)","Jorge Rivera-Herrans;TROY;Cast of EPIC: The Musical",2024-02-14,174040,71,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T01:40:29Z,"musicals","Winion Entertainment LLC",0.454,0.5,0,-4.783,0,0.0407,0.458,0,0.0899,0.571,120.421,4
spotify:track:6PpryYK6MtdDWoeGs67f39,"There Are Other Ways","EPIC: The Circe Saga (Official Concept Album)","Jorge Rivera-Herrans;Talya Sindel;Cast of EPIC: The Musical",2024-02-14,207360,69,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T01:48:14Z,"musicals","Winion Entertainment LLC",0.368,0.74,1,-5.012,0,0.0697,0.625,0,0.12,0.252,76.728,4
spotify:track:0GTzR6GgyRIF9nIyMDV0ke,"The Underworld","EPIC: The Underworld Saga (Official Concept Album)","Jorge Rivera-Herrans;Cast of EPIC: The Musical;Steven Dookie;Wanda Herrans",2024-04-26,256799,69,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T01:52:36Z,"musicals","Winion Entertainment LLC",0.56,0.768,2,-4.258,0,0.0673,0.53,0.00000173,0.254,0.66,117.793,4
spotify:track:5NqYUPWXefHQA5Q9Asgsxf,"Mutiny","EPIC: The Thunder Saga (Official Concept Album)","Jorge Rivera-Herrans;Armando Julián;Cast of EPIC: The Musical",2024-07-04,293135,67,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T02:13:21Z,"musicals","Winion Entertainment LLC",0.703,0.655,10,-5.74,0,0.21,0.712,0,0.119,0.382,159.998,4
spotify:track:2sxpbOUUSzRrms8vSZwxvo,"Dangerous","EPIC: The Vengeance Saga (Official Concept Album)","Jorge Rivera-Herrans;TROY;Diana Rivera-Herrans",2024-10-31,204000,69,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T02:46:22Z,"musicals","Winion Entertainment LLC",0.325,0.325,2,-6.649,1,0.0349,0.539,0,0.0997,0.274,148.362,4
spotify:track:3iYeXCdD3d0zlex2v0CpVt,"Would You Fall in Love with Me Again","EPIC: The Ithaca Saga (Official Concept Album)","Jorge Rivera-Herrans;Anna Lea",2024-12-25,345812,73,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T03:19:00Z,"musicals","Winion Entertainment LLC",0.368,0.294,8,-8.947,1,0.0447,0.844,0,0.312,0.381,83.298,1
spotify:track:5gf0PsMTswpUXqtRaM96aF,"I Can't Help but Wonder","EPIC: The Ithaca Saga (Official Concept Album)","Jorge Rivera-Herrans;Miguel Veloso;Teagan Earley",2024-12-25,291614,66,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-19T03:19:14Z,"musicals","Winion Entertainment LLC",0.684,0.865,1,-3.979,0,0.432,0.502,0,0.143,0.48,120.094,4
spotify:track:5vXTArFpG0hB1fdlVsf28f,"Warrior of the Mind","EPIC: The Troy Saga (Official Concept Album)","Jorge Rivera-Herrans;Teagan Earley;Cast of EPIC: The Musical",2024-07-04,208000,71,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-20T00:36:00Z,"musicals","Winion Entertainment LLC",0.261,0.813,5,-4.241,0,0.164,0.0638,0,0.164,0.355,76.58,4
spotify:track:0kdsEz5miDFg32sJc1TNSi,"Survive","EPIC: The Cyclops Saga (Official Concept Album)","Jorge Rivera-Herrans;Steven Dookie;Cast of EPIC: The Musical",2024-07-04,194869,68,false,69oh5k00ex7bpgk11ozuiftdn,2025-04-20T00:38:29Z,"musicals","Winion Entertainment LLC",0.436,0.633,8,-6.519,1,0.195,0.502,0,0.183,0.324,79.95,4
